Tweet,Tweet timestamp,Location,Sentiment
@jodyvance She picked a peck of people persons?,09-02-2021 19:49,Vancouver,Positive
@AudiCanada Very cool!,09-02-2021 19:50,Vancouver,Positive
carabao / water buffalo | Project Noah https://t.co/PltQ5FIJ5g via @projectnoah,09-02-2021 19:50,Vancouver,Positive
You ever just got through a bad depressive episode so you buy a giant stuffed seal in an attempt to produce a minus\u2026 https://t.co/cDX36B7sov,09-02-2021 19:50,Vancouver,Positive
@kenoc7 40 years. So I am Canadian. \ud83c\udde8\ud83c\udde6 (and Welsh)\ud83c\udff4\udb40\udc67\udb40\udc62\udb40\udc77\udb40\udc6c\udb40\udc73\udb40\udc7f #ATAssessment,09-02-2021 19:50,Vancouver,Negative
@BaddCompani Too scared.,09-02-2021 19:50,Vancouver,Negative
@captainswallow 100% \ud83c\udf0a \u2014 thank you,09-02-2021 19:50,Vancouver,Positive
Still can\u2019t believe it. Been in a daze all day. I feel like a part of me died. \n\nWon\u2019t be needing this preset anymo\u2026 https://t.co/EKX7MZJ2PS,09-02-2021 19:50,Vancouver,Negative
@elle_radon @jessdunnephd Things might be better (I\u2019m not the right person to ask) but question is are the opportunities equal?,09-02-2021 19:50,Vancouver,Positive
@RobHodkinson Good to know. There\u2019s a bus that goes buy the Meridian market in North Van. Thanks!,09-02-2021 19:50,Vancouver,Positive
@missyhelly Can I put them in touch with my local delivery peeps? \ud83e\udd1e,09-02-2021 19:50,Vancouver,Positive
@kenmattingly True. Reassessment is everywhere. I am actually sad that it is still a conversation. #ATAssessment,09-02-2021 19:50,Vancouver,Negative
She loved her some George Michael. \ud83e\udd7a https://t.co/zEsPbmTYZf,09-02-2021 19:50,Vancouver,Positive
3 words 8 letters say it and i\u2019m yours xx!!!!!! \ud83d\udd25,09-02-2021 19:50,Vancouver,Positive
Experimenting with adding dried lemon balm from last season\u2019s garden into today\u2019s bread. \ud83c\udf5e\ud83c\udf3f\n#nature #garden\u2026 https://t.co/6iP2GOx2YK,09-02-2021 19:50,Vancouver,Positive
"at\xe9 o tiago rindo do meu mano artesiano, coitado",09-02-2021 19:50,Vancouver,Negative
"@Deceptiquan1 OK, go for low sets ;) how\u2019s that for easing into things?",09-02-2021 19:50,Vancouver,Negative
@tombroen @gordperks Exactly. I favour coop but we still need straight up Ontario Housing. We need to produce so mu\u2026 https://t.co/vjFsrgKooT,09-02-2021 19:50,Vancouver,Negative
@RobHodkinson \ud83e\udd23\ud83e\udd23,09-02-2021 19:50,Vancouver,Negative
Potato Pancake Recipe Video Out Now!\n\n#food\n#RecipeOfTheDay\n\nhttps://t.co/iNm6VJCLQ3,09-02-2021 19:51,Vancouver,Negative
#BuschClash @KyleBusch #rowdynation @NASCAR https://t.co/V6Hx29fRI1,09-02-2021 19:51,Vancouver,Positive
@hairikaa Dead \ud83d\ude02\ud83d\ude02,09-02-2021 19:51,Vancouver,Positive
\ud83d\ude2d\u2764\ufe0f\u2764\ufe0f https://t.co/kmi9ROqr3K,09-02-2021 19:51,Vancouver,Positive
"@SongsGone @xAbbottx You both are looking at Billboard only. Outside the US, The Verve is not a one hit wonder. https://t.co/eKF3CcJbYx",09-02-2021 19:51,Vancouver,Positive
"That\u2019s quite the thing, a good omen no doubt \ud83e\udd89",09-02-2021 19:51,Vancouver,Positive
@kimmay78 Thanks. You take some good pictures yourself.,09-02-2021 19:51,Vancouver,Positive
Not a chance to miss this epic moment\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d,09-02-2021 19:51,Vancouver,Negative
Oh I am depressed again,09-02-2021 19:51,Vancouver,Negative
@shabGnam Exactly ahah,09-02-2021 19:51,Vancouver,Positive
just spaced out a day and need to eat my way out of shock\ud83e\udd72,09-02-2021 19:51,Vancouver,Negative
@itsshandaleer You say 09 like it's a bad thing,09-02-2021 19:51,Vancouver,Negative
@kukliet \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,09-02-2021 19:51,Vancouver,Negative
@Stormrider17761 @realjuliasong Saw that. Poor knock off Chinese quality.,09-02-2021 19:51,Vancouver,Negative
"Recording #TTPshow tonight. If you got questions for me, @TheStanchion or @JaySwing that are absolutely bursting fr\u2026 https://t.co/G8fZryNVdA",09-02-2021 19:51,Vancouver,Positive
@Jbowen72 @SongsGone The Verve are not one hit wonders. https://t.co/jRAPdGSm0h,09-02-2021 19:51,Vancouver,Positive
"A2: great question. The whole conversation of assessment practices during virtual, inperson and hybrid classes is s\u2026 https://t.co/SHunC8gurc",09-02-2021 19:51,Vancouver,Positive
@keneth_wayne @realjuliasong Stupid tw*t.,09-02-2021 19:51,Vancouver,Negative
@BelmondoTech @ChristmasTrades Ha my bad.   Dyslexic speed reader.   Bad combo.  Sorry.,09-02-2021 19:52,Vancouver,Negative
\u30ce\u30fc\u30b9\u30d0\u30f3\u304b\u3089\u306e\u4ed5\u4e8b\u5e30\u308a\u3001\u57fa\u672c\u7684\u306b\u6e0b\u6ede\u304c\u5acc\u3059\u304e\u308b\u3051\u3069\u3001\u4eca\u65e5\u306f\u6a4b\u304b\u3089\u306e\u773a\u3081\u3068\u5915\u967d\u304c\u6700\u9ad8\u306b\u7dba\u9e97\u3067\u30ce\u30fc\u30b9\u30d0\u30f3\u306b\u901a\u52e4\u3059\u308b\u30d9\u30cd\u30d5\u30a3\u30c3\u30c8\u3092\u611f\u3058\u307e\u3057\u305f\ud83d\ude1a,09-02-2021 19:52,Vancouver,Negative
\u27a1\ufe0f Does Anyone Know The Year Of This Pontiac Beaumont\u2753   \u26a1\ufe0f\u26a1\ufe0f #NametheClassicCar \u26a1\ufe0f\u26a1\ufe0f #Just_Du_eck\u2026 https://t.co/TtNeYFWYmj,09-02-2021 19:52,Vancouver,Positive
@SuzieCanuck And a night time sports talk show on @CKNW or CFMI. I miss that.,09-02-2021 19:52,Vancouver,Negative
@ZevShalev @ericgarland @LincolnsBible @gregolear,09-02-2021 19:52,Vancouver,Negative
@loveherbs_ie @Bordbia \u2714\ufe0f Add this \ud83c\udde8\ud83c\udde6 fan to your list of followers - love your great herb posts!\ud83d\udc9a\ud83c\udf31\ud83e\udeb4,09-02-2021 19:52,Vancouver,Positive
Heart for my Valentine! \ud83d\udc98\n\n@bperfectcosm Carnival XL Pro \n@ABHcosmetics Dip Brow Soft Brown \n@MakeupRevUSA Rainbow\u2026 https://t.co/9HVZVGLgNY,09-02-2021 19:52,Vancouver,Positive
@IamMayankDarji @MichaelKramSK They\u2019ve already told Canada we are last in line because of our position on the farme\u2026 https://t.co/Fn7uyEr8N6,09-02-2021 19:52,Vancouver,Negative
@SevenStonesBC We visited @SevenStonesBC this past Summer and George made the visit so memorable. Sincere condolences.,09-02-2021 19:52,Vancouver,Positive
"@MandyStalets Yes!  Having moved from secondary math/science where I always gave opportunities to \u2018re-test\u2019, I foun\u2026 https://t.co/7jcnT0S14P",09-02-2021 19:52,Vancouver,Positive
@DonTaylor5 is the best #boycottbell #team1040 @TSN1040 @Canucks  https://t.co/XA2AAK7EvS,09-02-2021 19:52,Vancouver,Positive
Everyone boycotting Bell....you cancelling your Crave subscription too or do you draw the line between AM radio and\u2026 https://t.co/jsCaQLohyN,09-02-2021 19:52,Vancouver,Positive
"Demain, nous ouvrons des candidatures pour notre premier Lab #jeunesse \ud83c\udde8\ud83c\udde6\ud83c\uddf2\ud83c\uddfd.  \n\nSi tu es canadien(ne) ou mexicain(e\u2026 https://t.co/IlD1jKJVaa",09-02-2021 19:52,Vancouver,Positive
Great resource for those who want detailed data. @vb_jens deserves much praise for his work throughout the pandemic.,09-02-2021 19:52,Vancouver,Positive
@anet2111 @saylahachey Nothing leisurely for nurses these days ... glad u can smile about a little something... thx for saving lives...,09-02-2021 19:52,Vancouver,Positive
"@IamDanFulani @ChovwenKevwe @BolaTomiyosi Apply for Mastercard, commonwealth shared, chevening or any of such Schol\u2026 https://t.co/IFXiPrjPak",09-02-2021 19:52,Vancouver,Positive
"Last evening walk...?\nbefore the snow storm?\nUBC, Vancouver \nTuesday #Feb9 https://t.co/yplLPVNReg",09-02-2021 19:52,Vancouver,Positive
@jriceput18 @CuomoPrimeTime Structure and process vary. Look at RenTech? Mercer boasted that his \u201cmirror trades\u201d co\u2026 https://t.co/nrzFMfh1tZ,09-02-2021 19:52,Vancouver,Negative
It's us!,09-02-2021 19:53,Vancouver,Negative
"@taj1944 Seems to happen a lot around here, though! \ud83d\ude01 \ud83e\udd37\u200d\u2642\ufe0f",09-02-2021 19:53,Vancouver,Negative
@AndersenAngus Glad you blocked her. This is your work and it is worthy. I have no problem contributing when I can.,09-02-2021 19:53,Vancouver,Positive
Just posted a photo @ Pokey Okey https://t.co/FkG4fRyQ4S,09-02-2021 19:53,Vancouver,Positive
@RandipJanda hey Randip heard you talk punjabi pizza this afternoon you obviously know about Supremes HHH have you\u2026 https://t.co/Bh0dEZ7USG,09-02-2021 19:53,Vancouver,Positive
Voici notre communiqu\xe9 de presse pour plus de d\xe9tails. https://t.co/9BSAU3MoYr,09-02-2021 19:53,Vancouver,Positive
Jo\xe3o t\xe3o planta que nem na hora de ser citado como planta \xe9 lembrado.,09-02-2021 19:53,Vancouver,Negative
"oh my god, read the replies \ud83d\ude02\ud83d\ude02\ud83d\ude02",09-02-2021 19:53,Vancouver,Negative
@byDavidGardner https://t.co/vNe6D6m2q1,09-02-2021 19:53,Vancouver,Positive
"@kenoc7 @CTEPEI Hopefully, our culture will move towards a more competency based assessment practice. Where reasses\u2026 https://t.co/HPIHuph3dw",09-02-2021 19:53,Vancouver,Positive
La petite r\xe9cente \ud83d\ude0a https://t.co/rV2CgiWFt0,09-02-2021 19:53,Vancouver,Positive
@loben82l @TSN1040 @DhaliwalSports @DonnieandTheMoj @mattsekeres @BlakePriceTSN @HalfordTSN @SadClubCommish @RobFai\u2026 https://t.co/4Orrtvv2Bv,09-02-2021 19:53,Vancouver,Positive
@geekbarba Ahazouuu,09-02-2021 19:53,Vancouver,Negative
Maybe Biden will leak all that shit a week before he leaves office... a new precedent coming... he won't be held ac\u2026 https://t.co/U8g5VDctOK,09-02-2021 19:53,Vancouver,Positive
@ZevShalev Covid-19 is a known threat. People are threatened. SARS 2002-2004 780 deaths H1N1 2009 18 months duratio\u2026 https://t.co/zvEilHHipG,09-02-2021 19:53,Vancouver,Negative
Love \u2764\ufe0f this,09-02-2021 19:53,Vancouver,Positive
ADELE - Rumour Has It https://t.co/cMZKDMH71f via @YouTube #cutthecrease,09-02-2021 19:53,Vancouver,Positive
Hey @BellMediaPR and @bell I hear you\u2019re going to change @TSN1040 over to stand up?  Here\u2019s my audition tape! Note\u2026 https://t.co/pa1ITiEHrl,09-02-2021 19:53,Vancouver,Positive
"A3:  strangely, my biggest struggle in the past was having students realize that reassessments weren\u2019t: A) punishme\u2026 https://t.co/mzYoA2bQve",09-02-2021 19:54,Vancouver,Positive
@Ken88813 Thank you for supporting Chinese female Realtor ! Some just haters,09-02-2021 19:54,Vancouver,Positive
Fun at work on a spell.\n#TracyLife\ud83d\ude0e\u2764\ud83c\udf77\ud83c\udf7e\ud83d\udc96\ud83d\udc9a\ud83d\udda4 \n#IndustryLifeMyLife\ud83d\ude0e\u2764\ud83c\udfa5 \n#MuchLove\u2764\ud83d\udc96\ud83d\udda4 \n#StaySafeStayKindStayReal @ Vancou\u2026 https://t.co/f9pL3XgiVA,09-02-2021 19:54,Vancouver,Negative
@jriceput18 @CuomoPrimeTime Yet they obtained a license to operate.,09-02-2021 19:54,Vancouver,Negative
can we go back and play danger bay instead of good riddance?,09-02-2021 19:54,Vancouver,Positive
Gilberto ACALME-SE HOMEM,09-02-2021 19:54,Vancouver,Positive
That damn clock can\u2019t tick down fast enough. \ud83d\ude15,09-02-2021 19:54,Vancouver,Negative
@Sillygabe @elonmusk Haha soon soon,09-02-2021 19:54,Vancouver,Positive
n\xe3o chore Gil do vigor,09-02-2021 19:54,Vancouver,Negative
What makes you happy?,09-02-2021 19:54,Vancouver,Positive
@imabratkg449 i\u2019m okay with that,09-02-2021 19:54,Vancouver,Negative
@CubanV99 just make my own fam! haha,09-02-2021 19:54,Vancouver,Positive
"I recreated Rycroft ""Philo"" Philostrate (played by #OrlandoBloom) from the TV series #CarnivalRow! \ud83d\udc68\ud83c\udffb\u200d\u2708\ufe0f\u2026 https://t.co/WNDcWhXa0y",09-02-2021 19:54,Vancouver,Positive
A generous sharing of a Zoom tip from Texas\u2019 @JudgeFergusonTX . All involved handled this cat filter glitch in an A\u2026 https://t.co/r1ulyBE4XL,09-02-2021 19:54,Vancouver,Positive
"And, hopefully, within a post-pandemic educational system where we all strive to create opportunities for success.\u2026 https://t.co/GOyoTBluqG",09-02-2021 19:54,Vancouver,Positive
Hello #pblchat! Petra here from @PLPSeycove. Happy to join everyone and bring some calm to my day \ud83e\udd2a,09-02-2021 19:54,Vancouver,Positive
@hangryhundal If you happen to find a clip of any of my top of the hour sports casts thatd be appreciated. All the\u2026 https://t.co/Q0hFsaKQY0,09-02-2021 19:54,Vancouver,Positive
Arthur podia ficar s\xf3 sendo bonito mesmo n\xe9.,09-02-2021 19:54,Vancouver,Negative
"Congrats to all who were nominated, and kudos to those who\u2019ve been shortlisted for this Canadian award.",09-02-2021 19:55,Vancouver,Positive
@TimTaison2 Stop lol. That\u2019s practically summer. It\u2019s cold here https://t.co/kRz2LjNGXJ,09-02-2021 19:55,Vancouver,Negative
"@stellarv Eu nunca noto a presen\xe7a dele na casa, toda vez que aparece tomo um susto. Uma sacanagem sair algu\xe9m impo\u2026 https://t.co/QdhbLp7t7x",09-02-2021 19:55,Vancouver,Negative
Today is a day I wish I had not given up weeknight drinking.,09-02-2021 19:55,Vancouver,Negative
@GiulineBastos Ele \xe9 bem gatinho pessoalmente amiga,09-02-2021 19:55,Vancouver,Negative
\u4eca\u65e5\u8cb7\u3063\u305f30\u30c9\u30eb\u306e\u6c34\u7b52\u3001\u6c34\u6f0f\u308c\u308b\u3001\u3082\u3046\u672c\u5f53\u3001\u306a\u3093\u306a\u306e\u3053\u306e\u30af\u30aa\u30ea\u30c6\u30a3\uff01\n\u672c\u5f53\u3001\u306a\u3093\u3067\u3082\u3053\u3093\u306a\u306b\u4f55\u3082\u304b\u3082\u8cea\u304c\u60aa\u3044\u306e\u3001\u5acc\u306b\u306a\u3063\u3061\u3083\u3046,09-02-2021 19:55,Vancouver,Negative
Excited to try this place tonight. Heard great things about it. 3 course Dine Out Menu is $25. https://t.co/BAw94TnqXd,09-02-2021 19:55,Vancouver,Positive
Just posted a photo @ Cypress Mountain https://t.co/Y7CLuzT0Md,09-02-2021 19:55,Vancouver,Positive
@jimmyco29955308 Territory wrestling from 70s-80s is far superior. I feel bad for the current generation only getti\u2026 https://t.co/08ouxdhTGo,09-02-2021 19:55,Vancouver,Negative
@bafofomet Ele \xe9 bem gatinho pessoalmente,09-02-2021 19:55,Vancouver,Negative
Comedy coming to 1040 AM https://t.co/d6Zf6Osfb1,09-02-2021 19:55,Vancouver,Negative
"@jriceput18 @CuomoPrimeTime Somehow kids in a garage, suddenly operating a stock brokerage on the web, cannot provi\u2026 https://t.co/uuRcMwqNTv",09-02-2021 19:55,Vancouver,Positive
@chuchuchu Vermelh\xe3o,09-02-2021 19:55,Vancouver,Negative
@MVZaGoGo Never cool or is ... jumping the queue.... \ud83d\ude24,09-02-2021 19:55,Vancouver,Positive
Omg lol @onestopmkshop,09-02-2021 19:55,Vancouver,Negative
Yes!  This is so important. #ATAssessment,09-02-2021 19:55,Vancouver,Positive
@angelynsayshi Mint simple syrup for mojitos .....,09-02-2021 19:55,Vancouver,Negative
@Laurie37959556 @Nakokita2 @GasPriceWizard @inklessPW @MarkCarney And most especially their personal carbon footprints...,09-02-2021 19:55,Vancouver,Positive
Two new listings on Vivian Place #MaryHill #PortCoquitlam - check back to https://t.co/dRfDMsKy2n for more info - s\u2026 https://t.co/VFcrSBJ89w,09-02-2021 19:56,Vancouver,Positive
Awesome fair well from the afternoon team. This day sucks for Vancouver.,09-02-2021 19:56,Vancouver,Positive
@SadClubCommish Massive respect and thank you to you guys for making us the listeners all feel like a community and\u2026 https://t.co/cs5r9g67gj,09-02-2021 19:56,Vancouver,Positive
"@chuchuchu Foi mal, \xe9 vermelha\xe7o.",09-02-2021 19:56,Vancouver,Negative
The agenda for this virtual meeting looks fantastic!,09-02-2021 19:56,Vancouver,Positive
Nice \ud83d\udc4d,09-02-2021 19:56,Vancouver,Positive
@teaneill @eman_ekafa We\u2019re the same age! \ud83d\ude02,09-02-2021 19:56,Vancouver,Negative
better late than never\n#thxsanta #nomorestoreboughttortillaforme #fuck #itwassoconvenient #cheers @ East Vancouver https://t.co/6gSDI9ZTDM,09-02-2021 19:56,Vancouver,Positive
Happy International Pizza Day! https://t.co/w8mDFDIEVd,09-02-2021 19:56,Vancouver,Positive
@AnisaBusby @TomSchimmer I get that. But this makes me wonder about the connections between assessment and grading\u2026 https://t.co/iNSdse1KGy,09-02-2021 19:56,Vancouver,Negative
@PeteMick @hollyanndoan @GovCanHealth @PattyHajdu Not really...,09-02-2021 19:56,Vancouver,Negative
@BaddCompani @BryanRobinAR Nothing is deleted. Who thought shredding was an option?,09-02-2021 19:56,Vancouver,Negative
"@RJHenderson7 Glass half, MOJ will be available for your wedding.... well maybe that\u2019s not a plus. \ud83d\ude02 best of luck.",09-02-2021 19:56,Vancouver,Negative
@AlexPadilla4CA @RobertMaguire_ Not worthy.,09-02-2021 19:56,Vancouver,Negative
@ReturnofR https://t.co/dejoAzmgHX,09-02-2021 19:56,Vancouver,Positive
That empty net post just cost me $10 \ud83d\ude2c#LetsGoOilers,09-02-2021 19:56,Vancouver,Positive
A beautiful after dinner walk in our own backyard \n__________________________\n#afterdinnerwalk #familytime\u2026 https://t.co/BTO9LnOdCu,09-02-2021 19:56,Vancouver,Positive
@omarcanuck 650 had the games,09-02-2021 19:56,Vancouver,Negative
@coldplay_oilers We all do...,09-02-2021 19:57,Vancouver,Negative
10000000 % true\n\nGreed has taken away our outlet.,09-02-2021 19:57,Vancouver,Positive
Well that sure wasn\u2019t a Rembrandt. The hard hat guys brought that one home. \nBut hey...it was 2 regulation points.\u2026 https://t.co/Ht3ORTtXdh,09-02-2021 19:57,Vancouver,Positive
"Please madam! We can\u2019t hear you from the back seat, can you speak a bit louder",09-02-2021 19:57,Vancouver,Negative
@DoniGratton @BankesADST @jesannwa @Surrey_Schools @Keithrispin @DeannaDeVita Oh I am going to direct you to our we\u2026 https://t.co/OguR6dKkOd,09-02-2021 19:57,Vancouver,Negative
"Ladies if he isn\u2019t buying you lingerie, dump his ass \u2728\ud83d\ude0c @ Vancouver, British Columbia https://t.co/QKHMMdCnfG",09-02-2021 19:57,Vancouver,Positive
@SolomonE56  \n\nIt was a pleasure to watch you play....\nA pleasure to get to know you...\nThanks for all your work on\u2026 https://t.co/NjhnazVCvI,09-02-2021 19:57,Vancouver,Positive
A2: @IDODI has always been great in my classroom for competition. The idea that our public school is competing agai\u2026 https://t.co/mfrSLox1SC,09-02-2021 19:57,Vancouver,Positive
This was egregious.... And how he was able to force the hiring of an agency from Quebec (his former Province he wor\u2026 https://t.co/wRfdHSeryh,09-02-2021 19:57,Vancouver,Positive
@CoreyTour @stylebender @Amanda_Leoa Style Bender needs atleast 3 or 4 more title defenses but Amanda Nunes is for\u2026 https://t.co/if37KHhxVX,09-02-2021 19:57,Vancouver,Positive
@coldplay_oilers And a good chunk of the Flames games too,09-02-2021 19:57,Vancouver,Positive
@SarahSajohnson @PrincipalJ Happy Birthday @PrincipalJ https://t.co/9UnSSA1s0K,09-02-2021 19:57,Vancouver,Positive
@hrasheed1966 \u062a\u0645\u0627\u0645 \u0639\u0644\u0649 \u062d\u0633\u0628 \u0627\u0644\u0628\u062d\u062b \u0627\u0644\u0645\u0646\u0634\u0648\u0631 \u0644\u0643\u0646 \u0646\u0627\u0637\u0631\u064a\u0646 \u0627\u0644\u0627\u0639\u062a\u0645\u0627\u062f,09-02-2021 19:57,Vancouver,Negative
@justBlakePrice New profile picture: Out their shredding some knarrr,09-02-2021 19:57,Vancouver,Positive
@garcia_addrian https://t.co/p7IsugeP1I,09-02-2021 19:57,Vancouver,Positive
"@MichaelArt123 @awelab1956 What about the facts? People died, were maimed for life.",09-02-2021 19:57,Vancouver,Positive
She gets me.,09-02-2021 19:57,Vancouver,Positive
@MercedesMondr11 @hipvideoprod \ud83d\ude4f\ud83d\udc4d\ud83d\ude4f,09-02-2021 19:57,Vancouver,Negative
@DoniGratton @BankesADST @jesannwa @Surrey_Schools @Keithrispin @DeannaDeVita Before teachers can order a set of th\u2026 https://t.co/WxfzQWX7p9,09-02-2021 19:58,Vancouver,Positive
My dad opened my mail this is mail fraud and I will be contacting the authorities,09-02-2021 19:58,Vancouver,Negative
"Day 241... and 35 push ups for #ptsdawareness ...! \ud83d\udc4d\ud83c\udffb\ud83d\udc4a\ud83c\udffb @ Vancouver, British Columbia https://t.co/GsiKBaBzDQ",09-02-2021 19:58,Vancouver,Positive
@TomSchimmer @AnisaBusby Yes!  This is why I am loving the new \u2018communicating student learning templates\u2019 we have b\u2026 https://t.co/J9c2Kvuu62,09-02-2021 19:58,Vancouver,Positive
\ud83e\udd70\ud83d\udc3c\u2764\ufe0f,09-02-2021 19:58,Vancouver,Negative
"vem com a cabe\xe7a erguida Bil, vai beijar a Anitta agora",09-02-2021 19:58,Vancouver,Negative
"\ud83d\udfe9MP, @paulmanly is asking for help to get 500 signatures for his petition by 02/27/21 calling on Gov of \ud83c\udde8\ud83c\udde6 to disco\u2026 https://t.co/82CkM57Pyw",09-02-2021 19:58,Vancouver,Positive
UGH.,09-02-2021 19:58,Vancouver,Negative
Wish I was there right now!,09-02-2021 19:58,Vancouver,Negative
@DarrenDreger That\u2019s it? What a spine,09-02-2021 19:58,Vancouver,Negative
@Binkuwa I saw that too..disgusting \ud83e\udd22\ud83e\udd22,09-02-2021 19:58,Vancouver,Negative
@radam100 The kid can move the puck and find the net.,09-02-2021 19:58,Vancouver,Negative
@DhaliwalSports Gutted for you guys,09-02-2021 19:58,Vancouver,Negative
A3: Reinforcing an all/nothing mindset: I lost therefore I fail therefore I am stupid/bad at/etc. #pblchat,09-02-2021 19:58,Vancouver,Negative
"Take stock of how couples from various countries call each other, and you will definitely be shocked! https://t.co/CoZ7vZdLlZ",09-02-2021 19:58,Vancouver,Positive
@mrnesi @FreshAirAtFive Thanks @mrnesi for all you support in launching the podcast!  Enjoy! https://t.co/16GqUiD0Uy,09-02-2021 19:58,Vancouver,Positive
"Just posted a photo @ West Vancouver, British Columbia https://t.co/dp9oy7z4WM",09-02-2021 19:58,Vancouver,Positive
How exactly do you people date someone and consider getting married without actually having a conversation about it\u2026 https://t.co/K7zcFFbItM,09-02-2021 19:59,Vancouver,Positive
"@Bell @Bell_LetsTalk you claim to advocate for mental health, and to a point you may be right, but do you not reali\u2026 https://t.co/kcJSltkziZ",09-02-2021 19:59,Vancouver,Positive
"The sports show allowed people to commune, gather, and talk about sports. Or talk to their coworkers or friends the\u2026 https://t.co/BdhsAPT21I",09-02-2021 19:59,Vancouver,Positive
It gave us a place to vent our frustrations over sports.\n\nThese hosts weren't just radio personalities but at times\u2026 https://t.co/Ym21i4tnoO,09-02-2021 19:59,Vancouver,Positive
For some it was the only place they could talk to or about sports.\n\nFor some this show was more and did more for th\u2026 https://t.co/mHMUvxV4PJ,09-02-2021 19:59,Vancouver,Positive
You say one thing and spend major money on certain things but then when it comes to actually show what you're worth\u2026 https://t.co/EZMFBtcOx8,09-02-2021 19:59,Vancouver,Positive
Opinion: the not so \u201cindependent\u201d EY report on #PHSA fails to address the board\u2019s lack of oversight in procurement\u2026 https://t.co/ODe9pRjWY7,09-02-2021 19:59,Vancouver,Positive
VAI TOMAR NO CU KOBRA,09-02-2021 19:59,Vancouver,Negative
A5: reassessments create a culture of laziness where students don\u2019t properly prepare for the first test so they can\u2026 https://t.co/qWC1069VOC,09-02-2021 19:59,Vancouver,Positive
Working with entitled coworkerw has definitely solidified why I prefer working alone. Do you guys prefer working alone or in a team?,09-02-2021 19:59,Vancouver,Negative
@meg3van \u305d\u308c\u304c\u3042\u308b\u304b\u3089\u3001\u96c7\u308f\u308c\u306a\u304c\u3089\u3001\u526f\u696d\u3067\u30d5\u30ea\u30fc\u30e9\u30f3\u30b9\u304c\u3044\u3044\u3068\u79c1\u3082\u601d\u3063\u3066\u3044\u307e\u3059\u3002\n\u3061\u306a\u307f\u30,09-02-2021 19:59,Vancouver,Negative
"Focus on the good \ud83d\ude09\ud83e\udd70 @ Vancouver, British Columbia https://t.co/LshdaQLG3q",09-02-2021 19:59,Vancouver,Negative
@cerkens @kenoc7 @technolandy And perhaps an edit button with that \u2018ha ha\u2019 button? #ATAssessment,09-02-2021 19:59,Vancouver,Positive
"To be fair, this is a hot beat @CBCWorldReport \ud83d\udd25 \ud83d\udd0a",09-02-2021 19:59,Vancouver,Negative
@mrmathewbond I\u2019m on now . Thanks Matthew,09-02-2021 19:59,Vancouver,Positive
This!!!! \ud83d\udc47\ud83c\udffb\ud83d\udc47\ud83c\udffb\ud83d\udc47\ud83c\udffb\ud83d\udc47\ud83c\udffb\ud83d\udc47\ud83c\udffb,09-02-2021 19:59,Vancouver,Negative
"@hangryhundal Ah ya know what, i never put those on the podcasts, so disregard!",09-02-2021 19:59,Vancouver,Negative
"@SadClubCommish Very tough news brough, every morning I would listen to you, halford &amp; clutch, made me laugh very m\u2026 https://t.co/PcwCsb6mCH",09-02-2021 19:59,Vancouver,Positive
@yossense \u5b89\u304f\u72d9\u3044\u3067\u8cb7\u3044\u307e\u3057\u305f\uff01\uff01,09-02-2021 20:00,Vancouver,Negative
@GitPushAll Nailed it.,09-02-2021 20:00,Vancouver,Negative
@Dev_Fadnavis @narendramodi Very Good Job Sir,09-02-2021 20:00,Vancouver,Positive
"Tuesday, February 9, 2021 \ud83d\udc88\u2702\ufe0f\ud83d\ude37\n#neighbourhoodbarbershop #yaletown #vancouver #barbers #since2006 @ Farzad's Barber\u2026 https://t.co/FN3Q80jAue",09-02-2021 20:00,Vancouver,Positive
"@ScottCrowson Ha! Funny, as I looked up the hike online today. I would love to do it this spring/summer! .... You\u2019r\u2026 https://t.co/KdPEteFKCP",09-02-2021 20:00,Vancouver,Positive
My #titties need to be fucked by a big cock\ud83e\udd7a\ud83e\udd7a\ud83e\udd7a\ud83e\udd7a\ud83e\udd7aany takers????\ud83d\udc45\ud83c\udf46\ud83d\udca6#buyingcontent #busty #sellingcontent #onlyfans\u2026 https://t.co/faRjKlMZLu,09-02-2021 20:00,Vancouver,Positive
@kenoc7 #ATAssessment https://t.co/s2xBf2FeGs,09-02-2021 20:00,Vancouver,Positive
"@ChefSperlz You know what. It feels like I lost a whole bunch of friends. Both hosts, producers and and contributor\u2026 https://t.co/UwWlxkqgCS",09-02-2021 20:00,Vancouver,Positive
"@JoeBangles11 @ringostarrmusic Mr Starr, we really would like to know your favourite cheese, please... I'm sure the\u2026 https://t.co/tA38PAhA3i",09-02-2021 20:00,Vancouver,Positive
"@krxvtsovv @mjbennyy Mj is 14, no? Also y'all are both young af \ud83d\ude02.",09-02-2021 20:00,Vancouver,Positive
"@sue220154 @JulianCastro @PattyArquette I will be 67 in a few months, and my heart goes out to you. I am very lucky\u2026 https://t.co/2w3uhfoHCV",09-02-2021 20:00,Vancouver,Negative
"@today_but_then @JoeBangles11 @ringostarrmusic Underrated tweet, this. \ud83d\ude02",09-02-2021 20:00,Vancouver,Negative
@jfprovencher27 True. It is about how you see the issue. Nice to see you here tonight! #ATAssessment,09-02-2021 20:00,Vancouver,Positive
